epoch,train_heatmap_loss,train_tier_a,train_peak_log1p,train_valley_log1p,val_heatmap_loss,val_tier_a,val_peak_log1p,val_valley_log1p
1410,0.6615728139877319,0.6615728139877319,0.0,0.0,0.06536312848329544,0.06536312848329544,0.0,0.0
1415,0.6747618317604065,0.6747618317604065,0.0,0.0,0.07190283418018767,0.07190283418018767,0.0,0.0
1420,0.6781195998191833,0.6781195998191833,0.0,0.0,0.08450311545995956,0.08450311545995956,0.0,0.0
1405,0.6912655234336853,0.6912655234336853,0.0,0.0,0.08386500740938999,0.08386500740938999,0.0,0.0
1410,0.6750748753547668,0.6750748753547668,0.0,0.0,0.08060979966787582,0.08060979966787582,0.0,0.0
1415,0.6825214624404907,0.6825214624404907,0.0,0.0,0.09025954274421043,0.09025954274421043,0.0,0.0
1420,0.6957835555076599,0.6957835555076599,0.0,0.0,0.09418415284537254,0.09418415284537254,0.0,0.0
1425,0.6970122456550598,0.6970122456550598,0.0,0.0,0.10183222744059055,0.10183222744059055,0.0,0.0
1410,0.30938586592674255,0.30938586592674255,0.0,0.0,0.007006529316385375,0.007006529316385375,0.0,0.0
1415,0.3174981474876404,0.3174981474876404,0.0,0.0,0.005358607177325386,0.005358607177325386,0.0,0.0
