candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,peak_bias_score,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
2673,150.0,4,4.38619757207077,-4.38619757207077,4.38619757207077,0.02277986466321834,0.019969602920691183,0.0,0.20379655018932308,42.79219408957666,4.0787127912044525,worst_uncertainty_stratified_mhz
2162,150.0,4,4.353105231202842,-4.353105231202842,4.353105231202842,0.017327864632085115,0.013295273897069382,0.0,0.14174555783300136,42.79219408957666,3.9214364886283875,worst_uncertainty_stratified_mhz
2563,150.0,4,4.340767912241921,-4.340767912241921,4.340767912241921,0.01042607333828724,0.014961466884484916,0.0,0.10428509892272952,42.79219408957666,3.9771369993686676,worst_uncertainty_stratified_mhz
2424,150.0,4,4.237720344894137,-4.237720344894137,4.237720344894137,0.034554683068575565,0.007544041220423238,0.0,0.0696938992395495,41.933727475625155,3.0044718384742737,worst_uncertainty_stratified_mhz
2484,155.0,4,96.336838083312,-96.336838083312,96.086838083312,0.033809151684354354,0.006826502905648457,80.04103872299991,0.05399878123580493,0.0,4.604100227355957,worst_uncertainty_stratified_mhz
2307,155.0,4,95.82356356738124,-95.82356356738124,95.57356356738124,0.3500182729663501,0.008597177666220977,79.5235159403813,0.12841172623647878,0.0,4.624585032463074,worst_uncertainty_stratified_mhz
2820,155.0,4,94.77571418075316,-94.77571418075316,94.52571418075316,0.021054223707315134,0.009916911343204956,78.73200233981875,0.07763557151147538,0.0,4.65604442358017,worst_uncertainty_stratified_mhz
2924,155.0,4,93.26010887466873,-93.26010887466873,93.01010887466873,0.015525332718041464,0.008340392899011785,77.48694130642701,0.026821098366550444,0.0,4.705852210521698,worst_uncertainty_stratified_mhz
2340,155.0,4,92.51870907302877,-92.51870907302877,92.26870907302877,0.019981559916809267,0.007447874398269569,76.81905868718988,0.199061276640915,0.0,4.732735335826874,worst_uncertainty_stratified_mhz
2580,155.0,4,91.9285833133309,-91.9285833133309,91.6785833133309,0.026247790002283406,0.010846674096186684,76.37354094304571,0.02143492294628402,0.0,4.750733017921448,worst_uncertainty_stratified_mhz
1944,155.0,4,91.79462794798084,-91.79462794798084,91.54462794798084,0.06826051228847857,0.01763562983199745,76.21118073001244,0.13626428327370022,0.0,4.7573049664497375,worst_uncertainty_stratified_mhz
1932,155.0,4,91.67389539689854,-91.67389539689854,91.42389539689854,0.03163137931721285,0.016072822795725562,74.41663115864307,0.023976485830289107,20.83529157463365,4.830415606498718,worst_uncertainty_stratified_mhz
1902,155.0,4,90.71776438303489,-90.71776438303489,90.46776438303489,0.05276544314427975,0.007554250714086474,75.36600401749413,0.011533786242125643,0.0,4.791629314422607,worst_uncertainty_stratified_mhz
1632,155.0,4,89.38565107645894,-89.38565107645894,89.13565107645894,0.06351581433659458,0.007607881090244176,72.50078889763765,0.06824133317399728,20.83529157463365,4.909447491168976,worst_uncertainty_stratified_mhz
1607,170.0,4,3.9241238237560707,-3.9241238237560707,3.9241238237560707,0.017858477869705732,0.026481355518425318,0.0,0.14996278681337216,38.27450195626326,4.456244647502899,worst_uncertainty_stratified_mhz
3198,170.0,4,3.8799539100040725,-3.8799539100040725,3.8799539100040725,0.022048735735630074,0.011723443616945045,0.0,0.08401818576691866,38.27450195626326,4.3723995089530945,worst_uncertainty_stratified_mhz
