mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
70.0,8,0,sample_0,0.0006890498799648535,0.015452819654041211,0.0,0.0,0.44967488818201673,0.006571225980675197,0.03077604619602565,2.6735725837233986,2.223897695541382,1.312645140603977,1.1935218453407281,0.6989667487635056,0.6582884639501572,0.8318074882576149,0.9418022604289694,0.9970873709782864,0.9959483223347556,0.0005594431868012563,0.005946582264274164,0.0,2.6735725837233986,2.223897695541382
70.0,9,0,sample_0,0.0020957739106870882,0.02615295237880633,0.0,0.0,0.4720334850242125,0.012343805749611825,0.11147461184366333,2.424869740470257,1.965946912765503,1.2990396738952759,1.1789517402648926,0.706856694854745,0.6694195120137333,0.8107433071370858,0.9470370966088043,0.9889989061161788,0.9859673273841023,0.012418074411913053,0.03092838047104284,0.0,2.424869740470257,1.965946912765503
70.0,10,0,sample_0,0.004441013026408499,0.03751818174007969,0.0,0.0,0.5232353442780209,0.01691952395302073,0.3369185159683887,2.5094012321280843,2.0070996284484863,1.261191176269668,1.1307047486305235,0.6610709844480303,0.6140507301250537,0.7998320885282966,0.928872609100766,0.9838854365457155,0.9779126118706706,0.00831197680644238,0.02560711268445235,0.0,2.5094012321280843,2.0070996284484863
70.0,11,0,sample_0,0.0010666776334927368,0.019230783669807645,0.0,0.0,0.48192221102493704,0.009092756715306223,0.060482629763386954,2.4150519984700054,1.983952283859253,1.1645077121025937,1.0864722132682796,0.6276304003909139,0.618136689831049,0.8214946448838929,0.9848737241632147,0.9883577143874406,0.9849486305217079,0.007790768004751737,0.023487265725782937,63.0,2.4150519984700054,1.983952283859253
70.0,12,0,sample_0,0.0005595045897124753,0.013514422826295077,0.0,0.0,0.40792778980956257,0.006320213058924133,0.030477249853247824,2.4184451976212387,2.092714786529541,1.1258086676405183,1.1525764346122742,0.598283148079828,0.6224790238417112,0.8653141235484338,1.0404421816652185,0.9665931702694234,0.9549581177767537,0.01987280107084441,0.04440318595274298,0.0,2.4184451976212387,2.092714786529541
70.0,13,0,sample_0,0.0010163756823525303,0.01855731997264458,0.0,0.0,0.5124539021750474,0.008462898835658367,0.08484603998510863,2.470689826553162,2.058284044265747,1.1375228009197171,1.19447306394577,0.5891198213488,0.6063767572938701,0.833080713792893,1.029292743716482,0.9569166378526655,0.8979641667840547,0.021385076395688703,0.0509955581997058,0.0,2.470689826553162,2.058284044265747
70.0,14,0,sample_0,0.008607179312803418,0.0513046430490193,0.0,0.0,0.48224572772051033,0.02436526299368581,0.7443976645368492,2.375265930299065,1.952411413192749,1.1233649276223558,0.9723516404628753,0.5825548019858263,0.5285207806697815,0.8219759262689903,0.9072464579609465,0.9702704969959727,0.9486989238087002,0.005713294875276531,0.020819993056779448,0.0,2.375265930299065,1.952411413192749
70.0,15,0,sample_0,0.0010320990664684105,0.018762660041077257,0.0,0.0,0.5086015847264544,0.008829990901055717,0.05478461677632541,2.3984500554143207,2.0091497898101807,1.1550903053230843,1.0511269330978392,0.5857942766289488,0.5418102694697036,0.837686732427334,0.9249156078950471,0.9913769321494211,0.9783533337243081,0.0019905121007056195,0.010871082563251925,63.0,2.3984500554143207,2.0091497898101807
70.0,16,0,sample_0,0.016529613253542966,0.07239229909129355,0.0,0.25622110609731363,0.6378250535933745,0.03362990779429163,1.341112632604861,2.426362555882193,1.7885375022888184,1.1174579720572406,0.9240620553493499,0.5653407184068667,0.510450170138777,0.7371270620513388,0.9029071381541885,0.9651143929063324,0.9294367977695238,0.009975848790345677,0.02730182023420521,0.0,2.426362555882193,1.7885375022888184
70.0,17,0,sample_0,0.004474410787645043,0.03807378481873959,0.0,0.0,0.5550672939323249,0.01806514997282657,0.29443957501519097,2.3692167985341257,1.8143963813781738,1.156072156216015,1.021608781814575,0.593198875150607,0.5503231559322153,0.7658211703128103,0.9277211724187676,0.9876984792487585,0.9719103470115963,0.011047436679928633,0.02729864465479897,0.0,2.3692167985341257,1.8143963813781738
120.0,7,0,sample_0,0.08707514599136053,0.17690819880915157,0.0,0.38495694423724636,0.7128209125162046,0.034815207003058096,4.652059538549348,5.767602530633337,5.128066062927246,3.115792743912733,2.868096661567686,1.6167381547608721,1.3996415192778016,0.8891157176124159,0.8657193591653802,0.989452476626994,0.9590906170185853,0.005199756925358878,0.019323360808096997,0.0,5.767602530633337,5.128066062927246
120.0,8,0,sample_0,0.0004325230542914404,0.011345413845060425,0.0,0.0,0.32255906863019845,0.002282750415239648,0.017254080831000773,5.577905021520564,5.50178861618042,2.9613261568281977,3.068760871887207,1.4622461409659802,1.4953301864001023,0.9863539438110772,1.0226254968347985,0.997784968757562,0.9970056481277184,0.00011975625065682904,0.00266021225451494,0.0,5.577905021520564,5.50178861618042
120.0,9,0,sample_0,0.0005476086675987287,0.013176955507305204,0.0,0.0,0.36647024346785195,0.0033200845632027224,0.029202459937974098,4.52052772389635,4.684687614440918,2.59038816484085,2.623513317108154,1.382290661607576,1.3906107170459552,1.0363143200464822,1.0060190346860212,0.9944139152933097,0.9908297689745247,0.0011699624524649256,0.008083633383373064,0.0,4.52052772389635,4.684687614440918
