candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
1907,200.0,4,0.25629174006186994,-0.25629174006186994,0.25629174006186994,0.25629174006186994,0.4505227716516818,29.698484809834994,4.7086851596832275,worst_uncertainty_stratified_mhz
2702,200.0,4,0.17456152271399594,-0.17456152271399594,0.17456152271399594,0.17456152271399594,0.7291634479493121,23.47871376374779,5.274168769518535,worst_uncertainty_stratified_mhz
2828,200.0,4,0.12588368562572547,-0.12588368562572547,0.12588368562572547,0.12588368562572547,0.8481098373060784,23.47871376374779,5.1891151666641235,worst_uncertainty_stratified_mhz
2766,200.0,4,0.11607610695344857,-0.11607610695344857,0.11607610695344857,0.11607610695344857,0.6618436501945489,0.0,6.644042412439982,worst_uncertainty_stratified_mhz
2281,200.0,4,0.10868911343752129,-0.10868911343752129,0.10868911343752129,0.10868911343752129,0.7219914510145867,31.5,4.5950355132420855,worst_uncertainty_stratified_mhz
2207,200.0,4,0.10843779398404035,-0.10843779398404035,0.10843779398404035,0.10843779398404035,0.393446577035882,23.47871376374779,4.938522259394328,worst_uncertainty_stratified_mhz
1733,200.0,4,0.1049274335164557,-0.1049274335164557,0.1049274335164557,0.1049274335164557,0.5189580266311332,23.47871376374779,4.639085133870442,worst_uncertainty_stratified_mhz
2017,230.0,4,0.19519475883085138,-0.19519475883085138,0.19519475883085138,0.19519475883085138,0.04366384372151167,23.47871376374779,3.6825976769129434,worst_uncertainty_stratified_mhz
2427,230.0,4,0.15352990853278492,-0.15352990853278492,0.15352990853278492,0.15352990853278492,0.3148353447655962,29.698484809834994,3.717698653539022,worst_uncertainty_stratified_mhz
1616,230.0,4,0.12900456346007125,-0.12900456346007125,0.12900456346007125,0.12900456346007125,0.15892957920363748,23.47871376374779,3.7411529620488486,worst_uncertainty_stratified_mhz
1802,230.0,4,0.11608110613673372,-0.11608110613673372,0.11608110613673372,0.11608110613673372,0.11776927561072152,33.51284994015148,3.0236467123031616,worst_uncertainty_stratified_mhz
2103,230.0,4,0.11346702893362541,-0.11346702893362541,0.11346702893362541,0.11346702893362541,0.0355012261351517,37.489628195305194,3.2514741023381553,worst_uncertainty_stratified_mhz
2264,230.0,4,0.10721755926402422,-0.10721755926402422,0.10721755926402422,0.10721755926402422,0.538854726085693,37.489628195305194,2.9927239418029785,worst_uncertainty_stratified_mhz
2232,230.0,4,0.09615956914985913,-0.09615956914985913,0.09615956914985913,0.09615956914985913,0.06150249126984244,0.0,3.135472575823466,worst_uncertainty_stratified_mhz
2274,230.0,4,0.09545467355463244,-0.09545467355463244,0.09545467355463244,0.09545467355463244,0.19317875630744494,0.0,3.6563952366511026,worst_uncertainty_stratified_mhz
2985,250.0,4,0.10846209494355284,-0.10846209494355284,0.10846209494355284,0.10846209494355284,0.33288698831413893,0.0,4.298366069793701,worst_uncertainty_stratified_mhz
3164,250.0,4,0.09470864984507837,-0.09470864984507837,0.09470864984507837,0.09470864984507837,0.09807130532051012,41.667999978667346,3.438532074292501,worst_uncertainty_stratified_mhz
2177,250.0,4,0.09403187001570495,-0.09403187001570495,0.09403187001570495,0.09403187001570495,0.33702529183563784,0.0,4.292606393496196,worst_uncertainty_stratified_mhz
3130,250.0,4,0.08612476377109639,-0.08612476377109639,0.08612476377109639,0.08612476377109639,0.02820762428637459,29.698484809834994,4.441763718922933,worst_uncertainty_stratified_mhz
2461,250.0,4,0.08166668899657588,-0.08166668899657588,0.08166668899657588,0.08166668899657588,0.19885900980575696,29.227080289043965,3.616528113683065,worst_uncertainty_stratified_mhz
2426,250.0,4,0.07889171959145597,-0.07889171959145597,0.07889171959145597,0.07889171959145597,0.36563896428530046,0.0,4.205884099006653,worst_uncertainty_stratified_mhz
2923,250.0,4,0.07881998707424502,-0.07881998707424502,0.07881998707424502,0.07881998707424502,0.1614870062890156,41.667999978667346,4.362930258115132,worst_uncertainty_stratified_mhz
2227,250.0,4,0.07702755594587411,-0.07702755594587411,0.07702755594587411,0.07702755594587411,0.08922601015090474,42.930175867331364,4.124748468399048,worst_uncertainty_stratified_mhz
2116,250.0,4,0.07696861426681582,-0.07696861426681582,0.07696861426681582,0.07696861426681582,0.13070882365670242,23.47871376374779,4.360641519228618,worst_uncertainty_stratified_mhz
3158,250.0,4,0.07612668946943864,-0.07612668946943864,0.07612668946943864,0.07612668946943864,0.03745849208667885,0.0,4.4057161410649615,worst_uncertainty_stratified_mhz
2994,250.0,4,0.07571138565529631,-0.07571138565529631,0.07571138565529631,0.07571138565529631,0.22592107998479427,0.0,4.309906641642253,worst_uncertainty_stratified_mhz
1716,265.0,4,0.6391750487616145,-0.6391750487616145,0.6391750487616145,0.6391750487616145,0.22918066989364483,37.27078092971908,9.427323977152506,worst_uncertainty_stratified_mhz
1738,265.0,4,0.6280376032810712,-0.6280376032810712,0.6280376032810712,0.6280376032810712,0.517761117707601,41.667999978667346,9.641665617624918,worst_uncertainty_stratified_mhz
2618,265.0,4,0.6162137705775287,-0.6162137705775287,0.6162137705775287,0.6162137705775287,0.2441638271869427,32.941446369109066,9.471424102783203,worst_uncertainty_stratified_mhz
3057,265.0,4,0.5264593194903429,-0.5264593194903429,0.5264593194903429,0.5264593194903429,0.20560348216483562,32.941446369109066,9.528962930043539,worst_uncertainty_stratified_mhz
2859,265.0,4,0.49014425916636895,-0.49014425916636895,0.49014425916636895,0.49014425916636895,0.14312729462138427,32.941446369109066,9.930830955505371,worst_uncertainty_stratified_mhz
3134,265.0,4,0.46496065381742324,-0.46496065381742324,0.46496065381742324,0.46496065381742324,0.1423649035024381,41.667999978667346,9.807222525278727,worst_uncertainty_stratified_mhz
2679,265.0,4,0.4146128225773344,-0.4146128225773344,0.4146128225773344,0.4146128225773344,0.071768872440695,32.941446369109066,10.331010341644287,worst_uncertainty_stratified_mhz
1755,265.0,4,0.41069292693922166,-0.41069292693922166,0.41069292693922166,0.41069292693922166,0.19930323354353477,32.941446369109066,9.996476332346598,worst_uncertainty_stratified_mhz
2944,265.0,4,0.39167364281129385,-0.39167364281129385,0.39167364281129385,0.39167364281129385,0.173197801834552,23.10603576749783,9.813193321228027,worst_uncertainty_stratified_mhz
3013,265.0,4,0.3794779788556321,-0.3794779788556321,0.3794779788556321,0.3794779788556321,0.23244898132300781,32.941446369109066,9.964971542358398,worst_uncertainty_stratified_mhz
1886,265.0,4,0.3733153018813881,-0.3733153018813881,0.3733153018813881,0.3733153018813881,0.3163546882189065,32.941446369109066,9.162732283274332,worst_uncertainty_stratified_mhz
1632,270.0,4,0.1367029097111933,-0.1367029097111933,0.1367029097111933,0.1367029097111933,0.39613389609897665,23.47871376374779,4.457392533620198,worst_uncertainty_stratified_mhz
2175,270.0,4,0.09196833505652716,-0.09196833505652716,0.09196833505652716,0.09196833505652716,0.13049826952367344,0.0,4.4279307921727495,worst_uncertainty_stratified_mhz
1990,270.0,4,0.09098567930549425,-0.09098567930549425,0.09098567930549425,0.09098567930549425,0.10166137943069803,31.0,3.882141868273417,worst_uncertainty_stratified_mhz
2440,270.0,4,0.09007368791237842,-0.09007368791237842,0.09007368791237842,0.09007368791237842,0.457355019432877,42.97059718251798,2.989079236984253,worst_uncertainty_stratified_mhz
1919,270.0,4,0.08788853861514362,-0.08788853861514362,0.08788853861514362,0.08788853861514362,0.0937372627082406,32.941446369109066,4.099306583404541,worst_uncertainty_stratified_mhz
