epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
150,32.33,22.82,55.16,1,5.483801,3.2565
149,32.13,0.00,32.13,0,5.561338,
151,31.99,0.00,31.99,0,5.422278,
152,32.11,0.00,32.11,0,5.428256,
150,32.57,22.93,55.50,1,5.512798,3.3435
153,28.89,0.00,28.89,0,5.355893,
151,33.30,0.00,33.30,0,5.603349,
154,31.91,0.00,31.91,0,5.322779,
152,32.69,0.00,32.69,0,5.483497,
155,32.04,0.00,32.04,0,5.425828,
153,32.76,0.00,32.76,0,5.511967,
156,32.46,0.00,32.46,0,5.353477,
154,32.46,0.00,32.46,0,5.504550,
157,32.31,0.00,32.31,0,5.354612,
155,32.79,0.00,32.79,0,5.509176,
158,32.43,0.00,32.43,0,5.409115,
156,32.51,0.00,32.51,0,5.475701,
159,32.25,0.00,32.25,0,5.338738,
157,32.74,0.00,32.74,0,5.501248,
160,32.25,0.00,32.25,0,5.326541,
158,32.82,0.00,32.82,0,5.502507,
161,32.12,0.00,32.12,0,5.295718,
159,32.66,0.00,32.66,0,5.474805,
162,32.31,0.00,32.31,0,5.298477,
160,32.63,0.00,32.63,0,5.508414,
163,32.08,0.00,32.08,0,5.287446,
161,32.85,0.00,32.85,0,5.501198,
164,32.01,0.00,32.01,0,5.338297,
162,32.70,0.00,32.71,0,5.413347,
165,32.43,0.00,32.43,0,5.260145,
163,32.58,0.00,32.58,0,5.430428,
166,32.70,0.00,32.70,0,5.339362,
164,32.58,0.00,32.58,0,5.442968,
167,32.55,0.00,32.55,0,5.235591,
165,32.71,0.00,32.71,0,5.419201,
168,32.57,0.00,32.57,0,5.275010,
166,32.67,0.00,32.67,0,5.435184,
169,32.41,0.00,32.41,0,5.269241,
167,32.95,0.00,32.95,0,5.365270,
170,32.74,0.00,32.74,0,5.254773,
171,32.00,0.00,32.00,0,5.228526,
168,32.93,0.00,32.93,0,5.385762,
172,32.15,0.00,32.15,0,5.223573,
169,33.04,0.00,33.04,0,5.330677,
173,32.05,0.00,32.05,0,5.230699,
170,33.17,0.00,33.17,0,5.392449,
174,32.02,0.00,32.02,0,5.170705,
171,33.08,0.00,33.08,0,5.321578,
172,32.42,0.00,32.42,0,5.321651,
175,32.03,23.04,55.07,1,5.279527,3.0523
173,29.09,0.00,29.09,0,5.335561,
176,32.14,0.00,32.14,0,5.205345,
174,32.77,0.00,32.77,0,5.368405,
177,32.70,0.00,32.70,0,5.219003,
178,28.21,0.00,28.21,0,5.195810,
175,32.76,22.37,55.14,1,5.332669,3.1422
179,32.03,0.00,32.03,0,5.217333,
176,33.01,0.00,33.01,0,5.349550,
180,32.03,0.00,32.03,0,5.180799,
177,32.64,0.00,32.64,0,5.279019,
181,32.63,0.00,32.63,0,5.171278,
178,32.87,0.00,32.87,0,5.312969,
182,32.58,0.00,32.58,0,5.173049,
179,32.66,0.00,32.66,0,5.244248,
183,32.89,0.00,32.89,0,5.206264,
180,32.66,0.00,32.66,0,5.305461,
184,32.25,0.00,32.25,0,5.119263,
181,32.61,0.00,32.61,0,5.265481,
185,32.17,0.00,32.17,0,5.117751,
182,32.89,0.00,32.89,0,5.234939,
186,32.60,0.00,32.60,0,5.134910,
183,33.07,0.00,33.07,0,5.253798,
187,32.68,0.00,32.68,0,5.124888,
184,33.45,0.00,33.45,0,5.248271,
188,32.17,0.00,32.17,0,5.132650,
185,32.96,0.00,32.96,0,5.206315,
189,31.95,0.00,31.95,0,5.117465,
186,32.99,0.00,32.99,0,5.261636,
190,32.05,0.00,32.05,0,5.136406,
