mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
270.0,2,0,sample_0,3.084491483971733,4.015317572612682,2.2708729623611386,8.3165071719044,12.372390061696727,0.1485503943329117,105.38454113176321,27.73501867053571,28.514564514160156,22.835440375616166,20.01688508987427,6.985472903878711,8.7162877968697,1.028106916129557,1.247773474581792,0.863787175430002,0.8613207625231473,0.09175045467514079,0.13826763447986803,62.289646009589745,27.73501867053571,28.514564514160156
270.0,3,0,sample_0,8.512520422454726,12.356634002095756,4.31348831059435,25.878141728075274,28.07919943660345,1.031334311486311,532.0272637502727,12.240290336549322,28.514564514160156,6.6678141467274195,28.514564514160156,2.878595436031479,11.250044137447864,2.3295660258168955,3.908171324330842,0.2892194472492353,0.2677165233390844,0.2542338681969569,0.36824863480104675,67.77905281132217,12.240290336549322,28.514564514160156
270.0,4,0,sample_0,3.944175964637267,7.01534900161626,1.6824405401663227,18.265719161721762,27.50005663238043,0.28937588496070016,262.2687150317774,24.449715082884104,28.514564514160156,16.092892452728556,21.061281013488767,4.690929197235044,7.124171806521071,1.1662534478416735,1.518712286410173,0.2994945316169542,0.4749220729023383,0.14052287099579128,0.25388813005213895,63.34824385884742,24.449715082884104,28.514564514160156
270.0,5,0,sample_0,6.6074161225909736,9.882285692432617,3.24794833916936,22.70967079704479,27.404961357014777,0.2991808538082938,181.0814359493723,33.498603770849286,28.514564514160156,22.867040876182077,28.514564514160156,7.120132018627835,9.66846477603301,0.8512165076854256,1.357905267871182,0.37645114667491947,0.6096256529912485,0.22121742593730467,0.34942639179078294,35.0,33.498603770849286,28.514564514160156
270.0,6,0,sample_0,3.4985460337451966,6.0892844959014125,1.5223662342255047,16.49472819664379,23.441114077698366,0.44260157653236726,358.2798073922537,13.879873070124031,25.090478897094727,10.816133089116693,17.68164100646972,2.6603041136640724,5.236901410080336,1.8076879212318702,1.9685348690708455,0.16846264582013687,0.4199959254218731,0.15791220066798384,0.2812321581086284,53.46026561849464,13.879873070124031,25.090478897094727
270.0,7,0,sample_0,4.2479334074147745,8.032217830192947,1.5056398419382526,23.966942565383878,28.269770946591457,0.563871053006469,455.13587289974913,14.379365095501196,28.514564514160156,11.276775552238247,25.593760299682607,2.8140074152451566,6.988178271096903,1.983019717823381,2.483354604269261,0.3076506349166525,0.5137522705598699,0.16175473055104497,0.28833348623282945,60.40695324215582,14.379365095501196,28.514564514160156
270.0,8,0,sample_0,2.525399711691863,4.454121264617442,0.9567575311049623,10.473728644795933,19.824689620056127,0.28420655640126635,175.28753709721406,15.82538097102119,21.906890869140625,12.403853888085797,12.454508066177366,3.210078871022515,3.9683406863596056,1.3842883725362223,1.2362128302148412,0.3273308079237104,0.5920043860636521,0.15241711661117321,0.24713268315371392,57.42821606144492,15.82538097102119,21.906890869140625
270.0,9,0,sample_0,3.8482008213699763,6.467140013751746,1.7200443705918123,16.682181096576873,23.053208031865157,0.2295469800678191,104.09973553316749,28.52680950417577,21.197492599487305,23.378518873345616,9.637178993225097,5.057670001400586,3.683378458926172,0.7430726733175123,0.7282757589771889,0.504785274571234,0.6412412685597185,0.13746183764420708,0.22462002655202007,53.23532661682466,28.52680950417577,21.197492599487305
270.0,10,0,sample_0,3.360859501168133,5.82955080222195,1.3072149061859835,14.244847005818105,24.44336459931214,0.280927154131546,550.0561977143518,20.841191193855863,25.43558692932129,12.053459167939671,15.412934112548825,2.7597234850308925,4.553821097373406,1.2204478473773557,1.6501004981382874,0.0768171869846565,0.05150807151009959,0.145776353756776,0.242735449571069,81.5659242576212,20.841191193855863,25.43558692932129
270.0,11,0,sample_0,6.667438713840225,10.53050990398752,2.6250067609451477,26.328851530379694,28.50650547200202,0.5077316552655611,632.9720767642134,20.748365057704287,28.514564514160156,15.188739517193627,28.514564514160156,3.953781276403517,9.088585786955617,1.3743041649236898,2.298707275791158,0.12842734830913918,0.39568932782135624,0.22401973909946263,0.3793247044341736,65.29931086925804,20.748365057704287,28.514564514160156
