epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
171,65.13,44.37,109.50,1,449.930786,489.3355
169,65.02,44.72,109.74,1,449.671143,489.2576
172,64.39,43.95,108.34,1,445.753998,489.3267
170,64.51,44.67,109.18,1,450.488373,489.2465
173,64.09,44.42,108.51,1,423.961731,489.2964
171,64.84,44.16,108.99,1,432.499512,489.2512
174,65.01,44.52,109.53,1,444.893188,489.3091
172,64.85,44.55,109.39,1,438.556885,489.2551
175,64.72,46.53,111.26,1,454.763916,489.3028
173,64.23,36.78,101.02,1,442.442505,489.2362
174,60.92,44.14,105.06,1,454.978577,489.2372
176,65.16,44.79,109.95,1,445.774536,489.3235
175,64.37,46.74,111.11,1,435.608582,489.2483
177,64.41,37.39,101.80,1,446.521088,489.3332
178,61.42,45.17,106.58,1,432.538910,489.3003
176,64.59,44.22,108.81,1,438.888123,489.2439
179,65.47,44.02,109.48,1,433.114594,489.3052
177,64.84,43.67,108.51,1,434.565155,489.2397
180,65.21,44.11,109.32,1,445.467255,489.2886
178,64.85,44.18,109.04,1,440.289062,489.2351
181,64.71,44.03,108.74,1,448.989929,489.2979
179,64.89,43.94,108.83,1,446.652191,489.2269
182,66.06,44.37,110.42,1,448.692871,489.2724
180,65.25,44.42,109.67,1,434.455688,489.2289
183,65.38,44.00,109.38,1,445.758026,489.2811
181,65.38,43.86,109.24,1,439.057007,489.2309
184,65.37,44.65,110.02,1,437.872101,489.2823
182,65.26,44.49,109.76,1,441.821259,489.2265
185,66.52,46.11,112.63,1,446.673523,489.2920
183,66.10,45.79,111.89,1,432.910767,489.2302
186,66.61,43.77,110.38,1,429.216858,489.2885
184,65.87,44.02,109.89,1,462.355865,489.2368
187,65.23,43.60,108.83,1,439.402100,489.2943
185,64.89,43.32,108.21,1,452.201141,489.2303
188,65.31,43.29,108.60,1,430.019379,489.2761
186,65.33,43.13,108.46,1,439.726410,489.2326
189,66.13,42.92,109.05,1,457.231873,489.2735
187,65.45,43.02,108.47,1,451.461243,489.2194
190,65.79,43.75,109.54,1,456.634918,489.2774
188,65.28,43.29,108.58,1,440.972321,489.1920
191,66.18,42.98,109.16,1,438.748749,489.2684
189,65.61,43.12,108.73,1,436.705841,489.1969
192,65.62,42.70,108.31,1,441.108826,489.2778
190,65.98,43.13,109.12,1,444.658508,489.2152
193,65.15,43.08,108.23,1,452.328491,489.2713
191,65.15,43.38,108.54,1,455.549042,489.2166
194,65.34,43.00,108.34,1,443.432098,489.2518
192,65.67,44.07,109.74,1,447.671265,489.2014
195,65.16,43.40,108.56,1,447.528137,489.2564
193,65.16,43.11,108.27,1,446.482117,489.2135
196,65.76,43.29,109.05,1,446.900055,489.2703
194,65.05,43.03,108.08,1,448.851379,489.1909
197,65.59,43.56,109.14,1,436.203888,489.2480
195,65.05,43.48,108.53,1,446.793030,489.2226
198,65.87,42.97,108.83,1,458.089294,489.2386
196,66.07,43.45,109.52,1,443.917511,489.1703
199,65.62,43.32,108.94,1,434.175690,489.2475
197,65.59,43.42,109.01,1,442.654907,489.1844
200,65.87,44.44,110.30,1,447.313904,489.2559
198,65.27,37.00,102.27,1,456.057953,489.1844
199,59.37,44.62,103.99,1,444.445679,489.1988
201,63.68,44.33,108.01,1,435.602966,489.2364
200,63.81,46.64,110.45,1,434.993805,489.1982
202,63.46,36.47,99.92,1,445.841156,489.2519
203,62.23,44.38,106.61,1,449.015472,489.2258
