mhz,k,pi_norm,max,mean_fg,p95
270.0,19,0.875173287927802,25.901803970336914,4.055697441101074,14.383594512939453
270.0,20,0.875173287927802,11.492236137390137,2.433729648590088,5.153443336486816
400.0,2,0.9366156687720424,9.145898818969727,2.984043836593628,5.550243854522705
400.0,3,0.9366156687720424,10.443485260009766,2.850698709487915,5.322589874267578
400.0,4,0.9366156687720424,9.265645027160645,2.795905351638794,4.989936351776123
400.0,5,0.9366156687720424,10.275333404541016,2.588618516921997,4.585771560668945
400.0,6,0.9366156687720424,10.384075164794922,2.770259380340576,5.288328647613525
400.0,7,0.9366156687720424,8.31290054321289,2.3266656398773193,4.245960235595703
400.0,8,0.9366156687720424,9.651719093322754,2.9217607975006104,5.264537811279297
400.0,9,0.9366156687720424,8.939705848693848,2.380422592163086,4.4466328620910645
400.0,10,0.9366156687720424,8.288328170776367,2.310737133026123,4.261537551879883
400.0,11,0.9366156687720424,7.6542816162109375,2.132394790649414,3.779496908187866
400.0,12,0.9366156687720424,7.969246864318848,2.4252192974090576,4.4038405418396
400.0,13,0.9366156687720424,7.52961540222168,2.419835329055786,4.714169502258301
400.0,14,0.9366156687720424,7.298871994018555,2.358189821243286,4.849550247192383
400.0,15,0.9366156687720424,7.154445648193359,2.0597002506256104,3.6592230796813965
400.0,16,0.9366156687720424,6.885869979858398,2.2715094089508057,4.099981784820557
400.0,17,0.9366156687720424,6.656958103179932,2.290156364440918,4.278038024902344
400.0,18,0.9366156687720424,11.698887825012207,3.4809250831604004,8.068614959716797
400.0,19,0.9366156687720424,10.533785820007324,2.7940378189086914,5.991809844970703
400.0,20,0.9366156687720424,9.68127727508545,2.9403772354125977,6.3032355308532715
